ID,designation_header,strain_number_header,is_type_strain_header,species,genus
127219,ST031039(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127421,"ST018848(HKI), BI 08636",,0,"Kitasatospora aureofaciens",Kitasatospora
127584,ST031049(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127312,ST028598(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127251,ST017094(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127677,"ST022532(HKI), BI 11434",,0,"Kitasatospora aureofaciens",Kitasatospora
127616,"ST017860(HKI), BI 11605",,0,"Kitasatospora aureofaciens",Kitasatospora
127453,ST009008(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127392,"ST018608(HKI), BI 08450",,0,"Kitasatospora aureofaciens",Kitasatospora
127344,"ST022375(HKI), BI 11340",,0,"Kitasatospora aureofaciens",Kitasatospora
127283,"ST017868(HKI), CIBAID40903, BI 09216",,0,"Kitasatospora aureofaciens",Kitasatospora
15030,A-377-1637,"DSM 41140, ATCC 10762f, IMRU 3715",0,"Kitasatospora aureofaciens",Kitasatospora
127648,"STI07656(IMET), F1155/82",,0,"Kitasatospora aureofaciens",Kitasatospora
127485,"ST019199(HKI), BI 08800",,0,"Kitasatospora aureofaciens",Kitasatospora
127619,ST009041(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127622,"ST018840(HKI), BI 08628",,0,"Kitasatospora aureofaciens",Kitasatospora
127395,ST030885(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127398,ST030941(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127286,"ST017872(HKI), BI 11657",,0,"Kitasatospora aureofaciens",Kitasatospora
127289,"ST017878(HKI), BI 11609",,0,"Kitasatospora aureofaciens",Kitasatospora
127651,"STI07664(IMET), MC236/83",,0,"Kitasatospora aureofaciens",Kitasatospora
127654,STI07734(IMET),,0,"Kitasatospora aureofaciens",Kitasatospora
127427,"ST019003(HKI), BI 08711",,0,"Kitasatospora aureofaciens",Kitasatospora
127430,ST030424(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127318,ST030248(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127321,ST030256(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127459,"ST019825(HKI), BI 09410",,0,"Kitasatospora aureofaciens",Kitasatospora
127462,ST009012(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127350,ST030521(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127353,ST030553(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
15039,"2758 FI","DSM 40554, ATCC 23730, CBS 752.72, IFO 13451, IMRU 3911, IPV 1830, ISP 5554, JCM 4321, NBRC 13451, NRRL B-3447, RIA 1412, BCRC 12219, CGMCC 4.1687, IMI 126840, JCM 4725, NCIMB 11000, VKM Ac-1720",0,"Kitasatospora aureofaciens",Kitasatospora
127494,"ST019922(HKI), BI 09501",,0,"Kitasatospora aureofaciens",Kitasatospora
127491,"ST011961(HKI), BI 08038",,0,"Kitasatospora aureofaciens",Kitasatospora
127527,ST009022(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127524,"ST020724(HKI), BI 10046",,0,"Kitasatospora aureofaciens",Kitasatospora
127559,ST030530(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127556,"ST018282(HKI), BI 08272",,0,"Kitasatospora aureofaciens",Kitasatospora
127226,ST031125(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127223,ST031107(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127591,"STI07519(IMET), b3",,0,"Kitasatospora aureofaciens",Kitasatospora
127588,ST030395(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127258,ST017658(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127255,"ST017441(HKI), CIBAID40675, BI 09118",,0,"Kitasatospora aureofaciens",Kitasatospora
127623,"ST018841(HKI), BI 08629",,0,"Kitasatospora aureofaciens",Kitasatospora
127620,ST009052(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127399,ST030945(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127396,ST030892(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127287,"ST017876(HKI), BI 11608",,0,"Kitasatospora aureofaciens",Kitasatospora
127652,"STI07665(IMET), ME416/83",,0,"Kitasatospora aureofaciens",Kitasatospora
127457,"ST017848(HKI), CIBAID40887, BI 09240",,0,"Kitasatospora aureofaciens",Kitasatospora
127428,"ST017439(HKI), CIBAID40673, BI 08923",,0,"Kitasatospora aureofaciens",Kitasatospora
127348,ST028758(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127319,ST030251(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
15034,58-44,"DSM 46447, IMET 40384",0,"Kitasatospora aureofaciens",Kitasatospora
127460,STI07402(IMET),,0,"Kitasatospora aureofaciens",Kitasatospora
127489,"ST011919(HKI), BI 07996",,0,"Kitasatospora aureofaciens",Kitasatospora
127351,ST030525(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127522,"ST008090(HKI), BI 06185",,0,"Kitasatospora aureofaciens",Kitasatospora
127492,"ST019917(HKI), BI 09496",,0,"Kitasatospora aureofaciens",Kitasatospora
127554,"ST022496(HKI), BI 11398",,0,"Kitasatospora aureofaciens",Kitasatospora
127525,ST008999(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127221,ST031094(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127557,"ST018283(HKI), BI 08273",,0,"Kitasatospora aureofaciens",Kitasatospora
127586,ST031153(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127224,ST031114(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127253,ST017128(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127589,ST030396(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127618,ST028464(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127256,"ST017606(HKI), BI 08821, CIBAID40612",,0,"Kitasatospora aureofaciens",Kitasatospora
127394,ST030873(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127621,ST028633(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127285,"ST017870(HKI), CIBAID40905, BI 09218",,0,"Kitasatospora aureofaciens",Kitasatospora
127397,ST030893(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127650,"STI07661(IMET), MB672/82",,0,"Kitasatospora aureofaciens",Kitasatospora
127288,ST017877(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127426,"ST018992(HKI), BI 08700",,0,"Kitasatospora aureofaciens",Kitasatospora
127653,"STI07721(IMET), Cl733",,0,"Kitasatospora aureofaciens",Kitasatospora
127317,ST030234(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127429,"ST009513(HKI), BI 06831",,0,"Kitasatospora aureofaciens",Kitasatospora
127458,"ST017785(HKI), BI 10957",,0,"Kitasatospora aureofaciens",Kitasatospora
127320,ST030255(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127349,ST029687(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127461,STI07403(IMET),,0,"Kitasatospora aureofaciens",Kitasatospora
15035,,"DSM 46454, IMET 40611, IPV 551x",0,"Kitasatospora aureofaciens",Kitasatospora
127352,ST030532(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127490,"ST011926(HKI), BI 08003",,0,"Kitasatospora aureofaciens",Kitasatospora
127493,"ST019919(HKI), BI 09498",,0,"Kitasatospora aureofaciens",Kitasatospora
127523,"ST020723(HKI), BI 10045",,0,"Kitasatospora aureofaciens",Kitasatospora
127526,ST009010(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127555,"ST017901(HKI), CIBAID40611, BI 08966",,0,"Kitasatospora aureofaciens",Kitasatospora
127558,ST033547(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127222,ST031099(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127225,ST031115(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127587,"ST019617(HKI), BI 09293",,0,"Kitasatospora aureofaciens",Kitasatospora
127590,ST030406(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127254,ST017142(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127257,"ST017654(HKI), BI 08925, CIBAID40727",,0,"Kitasatospora aureofaciens",Kitasatospora
127625,ST030374(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127404,"STI07233(IMET), Noc. 578",,0,"Kitasatospora aureofaciens",Kitasatospora
127401,ST030985(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127295,"ST018232(HKI), BI 08222",,0,"Kitasatospora aureofaciens",Kitasatospora
127292,ST017889(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127660,"ST021922(HKI), BI 10928",,0,"Kitasatospora aureofaciens",Kitasatospora
127657,"ST017846(HKI), BI 11598",,0,"Kitasatospora aureofaciens",Kitasatospora
127436,ST033564(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127433,ST031120(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127327,ST030290(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127324,ST030272(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127468,"ST018652(HKI), BI 08494",,0,"Kitasatospora aureofaciens",Kitasatospora
127465,"ST018585(HKI), BI 08426",,0,"Kitasatospora aureofaciens",Kitasatospora
127359,ST030591(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127356,ST030574(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127500,"ST020028(HKI), BI 09558",,0,"Kitasatospora aureofaciens",Kitasatospora
127497,"ST019931(HKI), BI 09510",,0,"Kitasatospora aureofaciens",Kitasatospora
127533,"ST011278(HKI), BI 07713",,0,"Kitasatospora aureofaciens",Kitasatospora
127530,ST009062(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127200,"ST021931(HKI), BI 10937",,0,"Kitasatospora aureofaciens",Kitasatospora
127562,"ST020180(HKI), BI 09771",,0,"Kitasatospora aureofaciens",Kitasatospora
127565,"ST017442(HKI), CIBAID40676, BI 09119",,0,"Kitasatospora aureofaciens",Kitasatospora
127229,"STI07642(IMET), 31",,0,"Kitasatospora aureofaciens",Kitasatospora
127232,"STI07659(IMET), CR626/82",,0,"Kitasatospora aureofaciens",Kitasatospora
127594,ST009137(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127597,ST030311(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127261,"ST017698(HKI), BI 08939, CIBAID40688",,0,"Kitasatospora aureofaciens",Kitasatospora
127264,"ST017707(HKI), CIBAID40638, BI 08834",,0,"Kitasatospora aureofaciens",Kitasatospora
127626,ST028413(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127402,ST030994(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127293,ST017891(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127290,"ST017879(HKI), BI 11610",,0,"Kitasatospora aureofaciens",Kitasatospora
127658,"ST020073(HKI), BI 09628",,0,"Kitasatospora aureofaciens",Kitasatospora
127655,STI07735(IMET),,0,"Kitasatospora aureofaciens",Kitasatospora
127434,ST033561(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127431,ST030437(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127325,ST030281(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127322,ST030258(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127466,"ST018607(HKI), BI 08448",,0,"Kitasatospora aureofaciens",Kitasatospora
127463,ST009006(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127357,ST030577(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127354,ST030555(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127498,"ST019933(HKI), BI 09512",,0,"Kitasatospora aureofaciens",Kitasatospora
127495,"ST019923(HKI), BI 09502",,0,"Kitasatospora aureofaciens",Kitasatospora
127531,ST009146(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127528,ST009048(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127563,ST030943(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127560,ST030586(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127230,"STI07657(IMET), F1330/82",,0,"Kitasatospora aureofaciens",Kitasatospora
127227,ST031127(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127595,ST009113(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127592,"STI07524(IMET), E1",,0,"Kitasatospora aureofaciens",Kitasatospora
127262,"ST017701(HKI), CIBAID40640, BI 08831",,0,"Kitasatospora aureofaciens",Kitasatospora
127259,"ST017670(HKI), BI 08932, CIBAID40679",,0,"Kitasatospora aureofaciens",Kitasatospora
127627,ST028414(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127624,"ST010204(HKI), BI 06965",,0,"Kitasatospora aureofaciens",Kitasatospora
127403,"STI07232(IMET), 198",,0,"Kitasatospora aureofaciens",Kitasatospora
127400,ST030984(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127294,ST018043(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127291,"ST017883(HKI), BI 11614",,0,"Kitasatospora aureofaciens",Kitasatospora
127659,ST029947(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127656,ST030404(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127435,ST033562(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127432,ST017144(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127326,ST030285(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127323,ST030266(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127467,"ST018638(HKI), BI 08480",,0,"Kitasatospora aureofaciens",Kitasatospora
127464,"ST018570(HKI), BI 08411",,0,"Kitasatospora aureofaciens",Kitasatospora
127358,ST030590(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127355,ST030557(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127499,"ST019970(HKI), BI 09549",,0,"Kitasatospora aureofaciens",Kitasatospora
127496,"ST019926(HKI), BI 09505",,0,"Kitasatospora aureofaciens",Kitasatospora
127532,"ST011274(HKI), BI 07709",,0,"Kitasatospora aureofaciens",Kitasatospora
127529,ST009053(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127564,"ST020493(HKI), BI 09985",,0,"Kitasatospora aureofaciens",Kitasatospora
127561,ST030589(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127231,"STI07658(IMET), F4/83",,0,"Kitasatospora aureofaciens",Kitasatospora
127228,ST031175(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127596,ST030554(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127593,ST032237(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127263,"ST017704(HKI), CIBAID40641, BI 08832",,0,"Kitasatospora aureofaciens",Kitasatospora
127260,"ST017697(HKI), CIBAID40687, BI 08938",,0,"Kitasatospora aureofaciens",Kitasatospora
127628,ST009042(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127328,ST030323(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127299,"ST018271(HKI), BI 08261",,0,"Kitasatospora aureofaciens",Kitasatospora
127469,"ST018662(HKI), BI 08449",,0,"Kitasatospora aureofaciens",Kitasatospora
127664,"ST017853(HKI), BI 11601",,0,"Kitasatospora aureofaciens",Kitasatospora
127360,ST030612(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127440,ST031119(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127501,"ST020071(HKI), BI 09626",,0,"Kitasatospora aureofaciens",Kitasatospora
127331,ST030340(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127534,"ST011279(HKI), BI 07714",,0,"Kitasatospora aureofaciens",Kitasatospora
15017,,"DSM 40642, ATCC 13303, NRRL B-1286",0,"Kitasatospora aureofaciens",Kitasatospora
127201,"ST021969(HKI), BI 10967",,0,"Kitasatospora aureofaciens",Kitasatospora
127472,"ST010625(HKI), BI 07357",,0,"Kitasatospora aureofaciens",Kitasatospora
127566,ST030393(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127363,ST030653(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127233,"STI07662(IMET), MF405/82",,0,"Kitasatospora aureofaciens",Kitasatospora
127504,"ST020188(HKI), BI 09779",,0,"Kitasatospora aureofaciens",Kitasatospora
127598,"ST022711(HKI), BI 11629",,0,"Kitasatospora aureofaciens",Kitasatospora
127537,"ST011337(HKI), BI 07772",,0,"Kitasatospora aureofaciens",Kitasatospora
127265,ST017709(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127204,"ST022800(HKI), BI 11691",,0,"Kitasatospora aureofaciens",Kitasatospora
127630,STI07765(IMET),,0,"Kitasatospora aureofaciens",Kitasatospora
127569,"ST010197(HKI), BI 06958",,0,"Kitasatospora aureofaciens",Kitasatospora
127406,"STI07237(IMET), 783-10",,0,"Kitasatospora aureofaciens",Kitasatospora
127236,STI07732(IMET),,0,"Kitasatospora aureofaciens",Kitasatospora
127297,"ST018263(HKI), BI 08253",,0,"Kitasatospora aureofaciens",Kitasatospora
127601,ST030331(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127662,"ST022598(HKI), BI 11574",,0,"Kitasatospora aureofaciens",Kitasatospora
127377,STI07135(IMET),,0,"Kitasatospora aureofaciens",Kitasatospora
127438,ST033578(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127268,"ST017747(HKI), BI 11589",,0,"Kitasatospora aureofaciens",Kitasatospora
127329,ST030324(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127633,ST031283(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127470,"ST018726(HKI), BI 08517",,0,"Kitasatospora aureofaciens",Kitasatospora
127409,"STI07240(IMET), 783-23",,0,"Kitasatospora aureofaciens",Kitasatospora
127361,ST030618(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127300,"ST018288(HKI), BI 08278",,0,"Kitasatospora aureofaciens",Kitasatospora
127502,"ST020112(HKI), BI 09690",,0,"Kitasatospora aureofaciens",Kitasatospora
127665,"ST017856(HKI), BI 11603",,0,"Kitasatospora aureofaciens",Kitasatospora
127535,"ST011327(HKI), BI 08108, BI 07762",,0,"Kitasatospora aureofaciens",Kitasatospora
127441,"ST021966(HKI), BI 10964",,0,"Kitasatospora aureofaciens",Kitasatospora
127202,"ST022767(HKI), BI 11658",,0,"Kitasatospora aureofaciens",Kitasatospora
127332,ST030379(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127567,ST030409(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
15018,,"DSM 40643, ATCC 13305, NRRL B-1288",0,"Kitasatospora aureofaciens",Kitasatospora
127234,"STI07663(IMET), MG1618/82",,0,"Kitasatospora aureofaciens",Kitasatospora
127473,"ST010661(HKI), BI 07393",,0,"Kitasatospora aureofaciens",Kitasatospora
127599,"ST017746(HKI), BI 11588",,0,"Kitasatospora aureofaciens",Kitasatospora
127364,ST030660(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127266,"ST017726(HKI), BI 08948, CIBAID40704",,0,"Kitasatospora aureofaciens",Kitasatospora
127505,"ST020216(HKI), BI 09807",,0,"Kitasatospora aureofaciens",Kitasatospora
127631,"ST022502(HKI), BI 11404",,0,"Kitasatospora aureofaciens",Kitasatospora
127538,"ST016362(HKI), BI 08116",,0,"Kitasatospora aureofaciens",Kitasatospora
127407,"STI07238(IMET), 783-15",,0,"Kitasatospora aureofaciens",Kitasatospora
127205,"ST022802(HKI), BI 11693",,0,"Kitasatospora aureofaciens",Kitasatospora
127298,"ST018268(HKI), BI 08258",,0,"Kitasatospora aureofaciens",Kitasatospora
127570,ST017890(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127663,"ST022603(HKI), BI 11579",,0,"Kitasatospora aureofaciens",Kitasatospora
127237,STI07733(IMET),,0,"Kitasatospora aureofaciens",Kitasatospora
127439,"STI07099(IMET), 482-198",,0,"Kitasatospora aureofaciens",Kitasatospora
127602,"ST017750(HKI), BI 11592",,0,"Kitasatospora aureofaciens",Kitasatospora
127330,ST030339(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127378,ST023406(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
15016,,"DSM 40631, ATCC 13304, ATCC 14896, NRRL B-1287",0,"Kitasatospora aureofaciens",Kitasatospora
127269,"ST017749(HKI), BI 11591",,0,"Kitasatospora aureofaciens",Kitasatospora
127471,"ST018802(HKI), BI 08593",,0,"Kitasatospora aureofaciens",Kitasatospora
127634,"ST011334(HKI), BI 07769",,0,"Kitasatospora aureofaciens",Kitasatospora
127362,ST030621(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127410,"STI07241(IMET), 788-28",,0,"Kitasatospora aureofaciens",Kitasatospora
127503,"ST020184(HKI), BI 09775",,0,"Kitasatospora aureofaciens",Kitasatospora
127301,"ST018311(HKI), BI 08301",,0,"Kitasatospora aureofaciens",Kitasatospora
127536,"ST011336(HKI), BI 07771",,0,"Kitasatospora aureofaciens",Kitasatospora
127203,"ST022777(HKI), BI 11668",,0,"Kitasatospora aureofaciens",Kitasatospora
127568,ST030608(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127629,STI07764(IMET),,0,"Kitasatospora aureofaciens",Kitasatospora
127235,"STI07706(IMET), 938-179",,0,"Kitasatospora aureofaciens",Kitasatospora
127405,"STI07234(IMET), 775-18",,0,"Kitasatospora aureofaciens",Kitasatospora
127600,"ST017748(HKI), BI 11590",,0,"Kitasatospora aureofaciens",Kitasatospora
127296,"ST018261(HKI), BI 08251",,0,"Kitasatospora aureofaciens",Kitasatospora
127267,"ST017739(HKI), CIBAID40717, BI 08955",,0,"Kitasatospora aureofaciens",Kitasatospora
127661,"ST022714(HKI), BI 11632",,0,"Kitasatospora aureofaciens",Kitasatospora
127632,"ST022374(HKI), BI 11339",,0,"Kitasatospora aureofaciens",Kitasatospora
127437,ST033565(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127408,"STI07239(IMET), 783-20",,0,"Kitasatospora aureofaciens",Kitasatospora
127539,"ST010403(HKI), BI 07074",,0,"Kitasatospora aureofaciens",Kitasatospora
127304,ST028406(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127206,"ST022811(HKI), BI 11702",,0,"Kitasatospora aureofaciens",Kitasatospora
127669,"ST022870(HKI), BI 11771",,0,"Kitasatospora aureofaciens",Kitasatospora
127571,ST008996(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127445,"ST019358(HKI), BI 09077",,0,"Kitasatospora aureofaciens",Kitasatospora
127238,STI07736(IMET),,0,"Kitasatospora aureofaciens",Kitasatospora
127336,ST030420(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127603,"ST011330(HKI), BI 07765",,0,"Kitasatospora aureofaciens",Kitasatospora
15022,A,"DSM 41108, IMRU 3617",0,"Kitasatospora aureofaciens",Kitasatospora
127379,ST030669(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127477,"ST019002(HKI), BI 08710",,0,"Kitasatospora aureofaciens",Kitasatospora
127270,"ST017754(HKI), BI 11594",,0,"Kitasatospora aureofaciens",Kitasatospora
127368,"ST022476(HKI), BI 11378",,0,"Kitasatospora aureofaciens",Kitasatospora
127635,"ST011338(HKI), BI 07773",,0,"Kitasatospora aureofaciens",Kitasatospora
127509,"ST019832(HKI), BI 09468",,0,"Kitasatospora aureofaciens",Kitasatospora
127411,"STI07242(IMET), 788-30",,0,"Kitasatospora aureofaciens",Kitasatospora
127542,"ST010411(HKI), BI 07135",,0,"Kitasatospora aureofaciens",Kitasatospora
127302,"ST018338(HKI), BI 08324",,0,"Kitasatospora aureofaciens",Kitasatospora
127209,"STI07489(IMET), GdfM292",,0,"Kitasatospora aureofaciens",Kitasatospora
127667,"ST022822(HKI), BI 11713",,0,"Kitasatospora aureofaciens",Kitasatospora
127574,"ST019205(HKI), BI 08806",,0,"Kitasatospora aureofaciens",Kitasatospora
127443,ST031137(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127241,ST031429(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127334,ST030401(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127606,"ST011914(HKI), BI 07991",,0,"Kitasatospora aureofaciens",Kitasatospora
15020,"Tü 95","DSM 40724, ETH 28832",0,"Kitasatospora aureofaciens",Kitasatospora
127382,"ST022713(HKI), BI 11631",,0,"Kitasatospora aureofaciens",Kitasatospora
127475,"ST018623(HKI), BI 08465",,0,"Kitasatospora aureofaciens",Kitasatospora
127273,ST017779(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127366,ST030728(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127638,"ST011498(HKI), BI 07933",,0,"Kitasatospora aureofaciens",Kitasatospora
127507,"ST019614(HKI), BI 09290",,0,"Kitasatospora aureofaciens",Kitasatospora
127414,"STI07247(IMET), 801-212",,0,"Kitasatospora aureofaciens",Kitasatospora
127540,"ST010406(HKI), BI 07077",,0,"Kitasatospora aureofaciens",Kitasatospora
127305,ST028427(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127207,"ST022816(HKI), BI 11707",,0,"Kitasatospora aureofaciens",Kitasatospora
127670,"ST023269(HKI), BI 11786, 234/22",,0,"Kitasatospora aureofaciens",Kitasatospora
127572,ST009026(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127446,"STI07847(IMET), 1344-189",,0,"Kitasatospora aureofaciens",Kitasatospora
127239,STI07769(IMET),,0,"Kitasatospora aureofaciens",Kitasatospora
127337,ST030423(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127604,"ST019833(HKI), BI 09469",,0,"Kitasatospora aureofaciens",Kitasatospora
15023,"A 377-5-250","DSM 41133, ATCC 10762a, IMRU 3708",0,"Kitasatospora aureofaciens",Kitasatospora
127380,ST030018(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127478,"ST019005(HKI), BI 08713",,0,"Kitasatospora aureofaciens",Kitasatospora
127271,ST017762(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127369,"ST022477(HKI), BI 11379",,0,"Kitasatospora aureofaciens",Kitasatospora
127636,"ST011339(HKI), BI 07774",,0,"Kitasatospora aureofaciens",Kitasatospora
127510,"ST019835(HKI), BI 09471",,0,"Kitasatospora aureofaciens",Kitasatospora
127412,"STI07244(IMET), 788-67",,0,"Kitasatospora aureofaciens",Kitasatospora
127543,"ST010412(HKI), BI 07136",,0,"Kitasatospora aureofaciens",Kitasatospora
127303,"ST018346(HKI), BI 08332",,0,"Kitasatospora aureofaciens",Kitasatospora
127210,"STI07523(IMET), P2",,0,"Kitasatospora aureofaciens",Kitasatospora
127668,"ST022835(HKI), BI 11726",,0,"Kitasatospora aureofaciens",Kitasatospora
127575,"ST017873(HKI), BI 11740",,0,"Kitasatospora aureofaciens",Kitasatospora
127444,"ST021995(HKI), BI 11017",,0,"Kitasatospora aureofaciens",Kitasatospora
127242,ST031430(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127335,ST030403(HKI),,0,"Kitasatospora aureofaciens",Kitasatospora
127607,"ST019971(HKI), BI 09550",,0,"Kitasatospora aureofaciens",Kitasatospora
15021,"Tü 342","DSM 40731, JCM 4981, NBRC 14004",0,"Kitasatospora aureofaciens",Kitasatospora
